,municipio,año,fecha,humedad,precipitacion,temp_min_C,temp_max_C,latitud,latitud,longitud,longitud
8429,POLONUEVO,2018,2018-01-02,94.45837148030598,5.789999961853027,23.79523111979171,29.3935485839844,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
8430,PONEDERA,2018,2018-01-02,94.43986511230467,5.105000019073486,23.74837646484372,29.883477783203148,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
8431,PUERTO COLOMBIA,2018,2018-01-02,88.89456939697266,2.0999999046325684,24.397424316406276,29.007989501953148,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
8432,REPELÓN,2018,2018-01-02,92.9306448477286,4.637777664043285,23.91322224934896,29.515772614655702,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
8433,SABANAGRANDE,2018,2018-01-02,93.91699981689452,5.789999961853027,24.1096130371094,29.484765625000023,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
8434,SABANALARGA,2018,2018-01-02,94.39114379882812,4.779999732971191,23.5922790527344,29.6113220214844,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
8435,SANTA LUCÍA,2018,2018-01-02,90.59202829996744,4.510000069936116,24.36792399088546,29.76367594401046,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
8436,SANTO TOMÁS,2018,2018-01-02,94.45837148030598,5.789999961853027,23.79523111979171,29.3935485839844,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
8437,SOLEDAD,2018,2018-01-02,90.18798065185548,2.0999999046325684,23.9999938964844,30.257012939453148,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
8438,SUAN,2018,2018-01-02,90.93417358398438,4.420000076293945,24.336572265625023,29.870263671875023,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
8439,TUBARÁ,2018,2018-01-02,89.79986572265625,1.4299999475479126,24.086724853515648,29.31575927734372,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
8440,USIACURÍ,2018,2018-01-02,94.63576761881512,4.779999891916911,23.578759765625023,29.20703531901046,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
8442,BARANOA,2018,2018-01-03,96.85498046875,11.199999809265137,22.72493896484372,28.989831542968773,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
8443,CAMPO DE LA CRUZ,2018,2018-01-03,92.25325012207033,7.519999980926514,23.705743408203148,30.53402099609372,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
8444,CANDELARIA,2018,2018-01-03,93.4542999267578,7.519999980926514,23.284936523437523,30.340142822265648,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
8445,GALAPA,2018,2018-01-03,95.08746337890624,5.190000057220459,23.392449951171898,29.824822998046898,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
8446,JUAN DE ACOSTA,2018,2018-01-03,92.17572784423828,4.119999885559082,23.082299804687523,28.651544189453148,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
8447,LURUACO,2018,2018-01-03,93.58719550238716,6.479999860127767,23.002377658420187,29.02718505859372,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
8448,MALAMBO,2018,2018-01-03,94.69042460123698,7.1933333079020185,23.56085611979171,29.90023193359372,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
8449,MANATÍ,2018,2018-01-03,88.12353515625,4.679999828338623,23.823999023437523,29.253442382812523,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
8450,PALMAR DE VARELA,2018,2018-01-03,94.71574401855467,11.199999809265137,23.348229980468773,29.891961669921898,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
8451,PIOJÓ,2018,2018-01-03,93.38902169686776,6.086666531032986,23.005898482711306,28.898858642578148,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
8452,POLONUEVO,2018,2018-01-03,95.54235331217448,11.199999809265137,23.193516031901083,29.48657633463546,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
8453,PONEDERA,2018,2018-01-03,95.3810577392578,9.359999656677246,23.182427978515648,30.277917480468773,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
8454,PUERTO COLOMBIA,2018,2018-01-03,93.78939056396484,5.190000057220459,24.1188903808594,29.047418212890648,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
8455,REPELÓN,2018,2018-01-03,91.96414919252749,6.273333178626166,23.2727306224682,29.230930582682333,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
8456,SABANAGRANDE,2018,2018-01-03,95.05633544921876,11.199999809265137,23.507379150390648,29.577935791015648,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
8457,SABANALARGA,2018,2018-01-03,94.18171691894533,7.659999847412109,22.991815185546898,29.412164306640648,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
8458,SANTA LUCÍA,2018,2018-01-03,90.87508392333984,6.573333263397217,23.776656087239644,30.124180094401083,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
8459,SANTO TOMÁS,2018,2018-01-03,95.54235331217448,11.199999809265137,23.193516031901083,29.48657633463546,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
8460,SOLEDAD,2018,2018-01-03,93.92747497558594,5.190000057220459,23.782739257812523,30.297937011718773,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
8461,SUAN,2018,2018-01-03,92.24846649169922,7.519999980926514,23.800225830078148,30.585076904296898,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
8462,TUBARÁ,2018,2018-01-03,94.15583801269533,3.059999942779541,23.685205078125023,29.125665283203148,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
8463,USIACURÍ,2018,2018-01-03,94.40414174397786,7.659999847412109,22.933017985026083,29.017846679687523,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
8465,BARANOA,2018,2018-01-04,95.82479095458984,7.71999979019165,22.871545410156276,28.877954101562523,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
8466,CAMPO DE LA CRUZ,2018,2018-01-04,91.20481872558594,4.869999885559082,23.719995117187523,30.247644042968773,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
8467,CANDELARIA,2018,2018-01-04,92.43832397460938,4.869999885559082,23.298547363281276,30.065728759765648,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
8468,GALAPA,2018,2018-01-04,95.16632843017578,3.470000028610229,23.362451171875023,29.891229248046898,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
8469,JUAN DE ACOSTA,2018,2018-01-04,94.66915130615234,0.8399999737739563,23.058038330078148,28.880761718750023,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
8470,LURUACO,2018,2018-01-04,94.84839460584853,3.133333179685805,23.03271891276046,29.147051323784808,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
8471,MALAMBO,2018,2018-01-04,94.42493438720705,4.886666615804036,23.58899332682296,29.906101481119837,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
8472,MANATÍ,2018,2018-01-04,90.3480224609375,1.1299999952316284,23.644250488281276,29.460046386718773,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
8473,PALMAR DE VARELA,2018,2018-01-04,94.0116958618164,7.71999979019165,23.486444091796898,29.7734313964844,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
8474,PIOJÓ,2018,2018-01-04,94.87001320167823,2.7511109952573425,23.027727593316,29.035863353588013,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
8475,POLONUEVO,2018,2018-01-04,94.65216827392578,7.71999979019165,23.336094156901083,29.370721435546898,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
8476,PONEDERA,2018,2018-01-04,94.66881561279295,6.295000076293945,23.2551208496094,30.084069824218773,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
8477,PUERTO COLOMBIA,2018,2018-01-04,93.88240814208984,3.470000028610229,24.083459472656276,29.106561279296898,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
8478,REPELÓN,2018,2018-01-04,93.32665196171511,2.8477776359628746,23.241554090711876,29.362570981626163,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
8479,SABANAGRANDE,2018,2018-01-04,94.1200180053711,7.71999979019165,23.650292968750023,29.46077880859372,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
8480,SABANALARGA,2018,2018-01-04,94.78353881835938,4.279999732971191,23.04769287109372,29.480615234375023,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
8481,SANTA LUCÍA,2018,2018-01-04,90.95764668782552,3.62333325544993,23.72593587239584,30.005670166015648,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
8482,SANTO TOMÁS,2018,2018-01-04,94.65216827392578,7.71999979019165,23.336094156901083,29.370721435546898,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
8483,SOLEDAD,2018,2018-01-04,93.98845672607422,3.470000028610229,23.75423583984372,30.366296386718773,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
8484,SUAN,2018,2018-01-04,91.32009887695312,4.869999885559082,23.813562011718773,30.3093200683594,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
8485,TUBARÁ,2018,2018-01-04,94.56828308105467,0.4900000095367431,23.804132080078148,29.189050292968773,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
8486,USIACURÍ,2018,2018-01-04,95.09249369303386,4.279999832312266,22.9924255371094,29.07977701822921,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
8488,BARANOA,2018,2018-01-05,95.4216537475586,8.109999656677246,22.853784179687523,30.564965820312523,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
8489,CAMPO DE LA CRUZ,2018,2018-01-05,94.1089859008789,7.699999809265137,23.810662841796898,32.1690612792969,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
8490,CANDELARIA,2018,2018-01-05,95.2483139038086,7.699999809265137,23.3842712402344,31.900903320312523,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
8491,GALAPA,2018,2018-01-05,90.6290283203125,1.7899999618530271,23.568627929687523,30.675897216796898,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
8492,JUAN DE ACOSTA,2018,2018-01-05,96.61076354980467,1.7699999809265137,23.229119873046898,30.699334716796898,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
8493,LURUACO,2018,2018-01-05,95.94589148627388,3.8833331002129454,23.136729600694423,30.99689127604171,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
8494,MALAMBO,2018,2018-01-05,91.47001393636069,3.8966665267944336,23.717818196614587,31.027927652994837,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
8495,MANATÍ,2018,2018-01-05,92.32815551757812,1.9900000095367432,23.82894287109372,31.700891113281276,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
8496,PALMAR DE VARELA,2018,2018-01-05,93.7200927734375,8.109999656677246,23.470117187500023,31.602410888671898,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
8497,PIOJÓ,2018,2018-01-05,96.12382902922452,3.53111094015616,23.143947573061325,30.861711968316,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
8498,POLONUEVO,2018,2018-01-05,94.29519144694012,8.109999656677246,23.319268798828148,31.13269449869796,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
8499,PONEDERA,2018,2018-01-05,95.6282958984375,7.904999732971191,23.292016601562523,31.941125488281276,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
8500,PUERTO COLOMBIA,2018,2018-01-05,88.80696105957031,1.7899999618530271,24.324853515625023,29.924279785156276,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
8501,REPELÓN,2018,2018-01-05,94.56204195375796,3.60444423004433,23.360249385127304,31.366737196180623,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
8502,SABANAGRANDE,2018,2018-01-05,93.74382781982422,8.109999656677246,23.633905029296898,31.2307067871094,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
8503,SABANALARGA,2018,2018-01-05,95.41207885742188,4.939999580383301,23.11507568359372,31.402429199218773,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
8504,SANTA LUCÍA,2018,2018-01-05,93.43645477294922,5.796666542689006,23.84576822916671,32.0120788574219,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
8505,SANTO TOMÁS,2018,2018-01-05,94.29519144694012,8.109999656677246,23.319268798828148,31.13269449869796,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
8506,SOLEDAD,2018,2018-01-05,90.03718566894531,1.7899999618530271,23.9509216308594,31.177178955078148,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
8507,SUAN,2018,2018-01-05,93.87222290039062,7.699999809265137,23.8976989746094,32.16628417968752,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
8508,TUBARÁ,2018,2018-01-05,93.3001937866211,0.8500000238418579,23.960046386718773,30.266473388671898,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
8509,USIACURÍ,2018,2018-01-05,95.81483205159503,4.9399997393290205,23.065993245442712,30.8889099121094,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
8511,BARANOA,2018,2018-01-06,94.64591217041016,0.8299999833106995,23.701074218750023,29.974572753906276,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
8512,CAMPO DE LA CRUZ,2018,2018-01-06,91.73684692382812,0.550000011920929,24.488977050781276,32.27712402343752,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
8513,CANDELARIA,2018,2018-01-06,92.9523468017578,0.550000011920929,24.031152343750023,32.00383911132815,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
8514,GALAPA,2018,2018-01-06,88.13613891601562,0.3499999940395355,24.383325195312523,30.156213378906276,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
8515,JUAN DE ACOSTA,2018,2018-01-06,94.6071319580078,0.8500000238418579,23.959008789062523,30.334558105468773,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
8516,LURUACO,2018,2018-01-06,94.45625559488931,0.8433333569102817,23.871077473958337,30.537316894531276,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
8517,MALAMBO,2018,2018-01-06,89.67950693766277,0.5099999904632568,24.52357381184896,30.46919148763021,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
8518,MANATÍ,2018,2018-01-06,91.38274383544922,0.8299999833106995,24.470239257812523,31.474633789062523,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
8519,PALMAR DE VARELA,2018,2018-01-06,93.18404388427734,0.8299999833106995,24.270471191406276,30.963739013671898,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
8520,PIOJÓ,2018,2018-01-06,94.52235243055554,0.8444444647541752,23.88622097439236,30.422835286458337,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
8521,POLONUEVO,2018,2018-01-06,93.62173461914062,0.8299999833106995,24.1442810058594,30.51654459635421,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
8522,PONEDERA,2018,2018-01-06,94.48527526855467,0.6899999976158142,24.013635253906276,31.653741455078148,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
8523,PUERTO COLOMBIA,2018,2018-01-06,86.01138305664062,0.3499999940395355,25.2841735839844,29.374169921875023,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
8524,REPELÓN,2018,2018-01-06,93.36565483940971,0.8377777911998607,24.05565456814236,30.96423746744796,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
8525,SABANAGRANDE,2018,2018-01-06,93.03524780273438,0.8299999833106995,24.461297607421898,30.6113220214844,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
8526,SABANALARGA,2018,2018-01-06,94.25796508789062,0.8400000333786011,23.825646972656276,30.880761718750023,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
8527,SANTA LUCÍA,2018,2018-01-06,91.63521575927734,0.6433333357175192,24.49707438151046,32.00753173828127,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
8528,SANTO TOMÁS,2018,2018-01-06,93.62173461914062,0.8299999833106995,24.1442810058594,30.51654459635421,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
8529,SOLEDAD,2018,2018-01-06,87.86713409423828,0.3499999940395355,24.726098632812523,30.640039062500023,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
8530,SUAN,2018,2018-01-06,91.78605651855467,0.550000011920929,24.532006835937523,32.27083740234372,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
8531,TUBARÁ,2018,2018-01-06,88.6052474975586,0.4099999964237213,24.662896728515648,29.911706542968773,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
8532,USIACURÍ,2018,2018-01-06,94.50366973876952,0.8400000135103861,23.828576660156276,30.396630859375023,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
8534,BARANOA,2018,2018-01-07,91.8397445678711,1.4600000381469729,23.210900878906276,29.478173828125023,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
8535,CAMPO DE LA CRUZ,2018,2018-01-07,89.7608642578125,0.949999988079071,24.0737243652344,31.346337890625023,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
8536,CANDELARIA,2018,2018-01-07,91.0400390625,0.949999988079071,23.634088134765648,31.115136718750023,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
8537,GALAPA,2018,2018-01-07,85.28163146972656,0.5400000214576721,24.027215576171898,30.161798095703148,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
8538,JUAN DE ACOSTA,2018,2018-01-07,88.76567077636719,0.3300000131130218,23.507440185546898,29.833276367187523,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
8539,LURUACO,2018,2018-01-07,89.95430755615234,0.7066666947470771,23.427331542968773,30.017114257812523,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
8540,MALAMBO,2018,2018-01-07,87.04336547851562,0.846666693687439,24.133457438151083,30.29917805989584,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
8541,MANATÍ,2018,2018-01-07,89.53296661376953,1.100000023841858,23.935906982421898,30.376672363281276,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
8542,PALMAR DE VARELA,2018,2018-01-07,91.245849609375,1.4600000381469729,23.808862304687523,30.426660156250023,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
8543,PIOJÓ,2018,2018-01-07,89.71521504720052,0.64388891281905,23.435998535156276,29.91092325846364,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
8544,POLONUEVO,2018,2018-01-07,91.18615976969402,1.4600000381469729,23.668064371744837,29.998447672526083,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
8545,PONEDERA,2018,2018-01-07,92.85188293457033,1.2050000429153442,23.583917236328148,30.940301513671898,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
8546,PUERTO COLOMBIA,2018,2018-01-07,82.82830810546875,0.5400000214576721,24.861230468750023,29.363793945312523,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
8547,REPELÓN,2018,2018-01-07,90.05295308430989,0.9005555863733644,23.588189697265648,30.2431579589844,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
8548,SABANAGRANDE,2018,2018-01-07,90.47288513183594,1.4600000381469729,23.984429931640648,30.090509033203148,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
8549,SABANALARGA,2018,2018-01-07,90.6715850830078,0.8950000405311584,23.401330566406276,30.3356872558594,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
8550,SANTA LUCÍA,2018,2018-01-07,89.78156026204427,1.0,24.05062255859372,31.030969238281276,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
8551,SANTO TOMÁS,2018,2018-01-07,91.18615976969402,1.4600000381469729,23.668064371744837,29.998447672526083,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
8552,SOLEDAD,2018,2018-01-07,85.37557983398438,0.5400000214576721,24.388726806640648,30.645227050781276,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
8553,SUAN,2018,2018-01-07,90.05084991455078,0.949999988079071,24.142236328125023,31.369897460937523,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
8554,TUBARÁ,2018,2018-01-07,84.49105834960938,0.050000000745058,24.374963378906276,29.9059997558594,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
8555,USIACURÍ,2018,2018-01-07,90.42566680908205,0.895000030597051,23.373223876953148,29.882379150390648,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
8557,BARANOA,2018,2018-01-08,95.1804656982422,0.8799999952316284,23.373986816406276,30.745019531250023,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
8558,CAMPO DE LA CRUZ,2018,2018-01-08,92.50847625732422,0.5799999833106995,24.039453125000023,32.43947753906252,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
8559,CANDELARIA,2018,2018-01-08,93.69853973388672,0.5799999833106995,23.600946044921898,32.1592956542969,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
8560,GALAPA,2018,2018-01-08,87.7455062866211,0.3199999928474426,24.152124023437523,30.988427734375023,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
8561,JUAN DE ACOSTA,2018,2018-01-08,93.01067352294922,0.2399999946355819,23.501367187500023,30.991113281250023,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
8562,LURUACO,2018,2018-01-08,93.6034189860026,0.4533333314789665,23.4748711480035,31.26362847222225,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
8563,MALAMBO,2018,2018-01-08,89.5818583170573,0.5066666603088379,24.268609619140648,31.302697753906276,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
8564,MANATÍ,2018,2018-01-08,91.888916015625,0.6200000047683716,23.8737731933594,31.49935302734372,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
8565,PALMAR DE VARELA,2018,2018-01-08,93.51956939697266,0.8799999952316284,23.964318847656276,31.800317382812523,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
8566,PIOJÓ,2018,2018-01-08,93.53725772433812,0.4177777745105602,23.47529613353589,31.129572663483827,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
8567,POLONUEVO,2018,2018-01-08,94.06756846110028,0.8799999952316284,23.827732340494837,31.321649169921898,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
8568,PONEDERA,2018,2018-01-08,94.9107666015625,0.7300000190734863,23.6398864746094,32.17354736328127,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
8569,PUERTO COLOMBIA,2018,2018-01-08,85.61805725097656,0.3199999928474426,25.005639648437523,30.23323974609372,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
8570,REPELÓN,2018,2018-01-08,93.09807925754124,0.5444444462105079,23.60741351092304,31.47625913266785,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
8571,SABANAGRANDE,2018,2018-01-08,93.50267028808594,0.8799999952316284,24.144891357421898,31.419610595703148,10.798940150928054,10.798940150928054,-74.76879660339148,-74.76879660339148
8572,SABANALARGA,2018,2018-01-08,93.8019027709961,0.5600000023841858,23.473596191406276,31.665795898437523,10.62250793138987,10.62250793138987,-74.95510483828492,-74.95510483828492
8573,SANTA LUCÍA,2018,2018-01-08,92.28760782877605,0.5933333237965902,24.007440185546898,32.12159627278646,10.35364191997005,10.35364191997005,-74.96541178661992,-74.96541178661992
8574,SANTO TOMÁS,2018,2018-01-08,94.06756846110028,0.8799999952316284,23.827732340494837,31.321649169921898,10.744048200714978,10.744048200714978,-74.79479581261772,-74.79479581261772
8575,SOLEDAD,2018,2018-01-08,87.49739837646484,0.3199999928474426,24.508813476562523,31.500054931640648,10.906909741834337,10.906909741834337,-74.77842447604834,-74.77842447604834
8576,SUAN,2018,2018-01-08,92.4654312133789,0.5799999833106995,24.109094238281276,32.42595825195315,10.310850238176537,10.310850238176537,-74.90713309116475,-74.90713309116475
8577,TUBARÁ,2018,2018-01-08,87.23681640625,0.0,24.530908203125023,30.721093750000023,10.907060348938533,10.907060348938533,-74.98448392990626,-74.98448392990626
8578,USIACURÍ,2018,2018-01-08,93.9976806640625,0.559999997417132,23.44965006510421,31.13397623697921,10.740522656584362,10.740522656584362,-74.98267412624779,-74.98267412624779
8580,BARANOA,2018,2018-01-09,94.01583099365234,2.6700000762939453,23.3088317871094,29.201715087890648,10.793293658378715,10.793293658378715,-74.92219640305643,-74.92219640305643
8581,CAMPO DE LA CRUZ,2018,2018-01-09,90.36847686767578,2.0,24.44564208984372,31.171838378906276,10.402620855645086,10.402620855645086,-74.87840832085742,-74.87840832085742
8582,CANDELARIA,2018,2018-01-09,91.627197265625,2.0,23.988549804687523,30.948449707031276,10.489019585448387,10.489019585448387,-74.87756539446083,-74.87756539446083
8583,GALAPA,2018,2018-01-09,86.70308685302734,1.4800000190734863,23.574853515625023,30.045190429687523,10.897721024361596,10.897721024361596,-74.88708921871891,-74.88708921871891
8584,JUAN DE ACOSTA,2018,2018-01-09,89.81867980957031,5.0,23.7197204589844,29.341577148437523,10.823092520111464,10.823092520111464,-75.07842405936859,-75.07842405936859
8585,LURUACO,2018,2018-01-09,91.2523422241211,4.223333358764648,23.59466620551217,29.58265584309896,10.635031161141915,10.635031161141915,-75.15402741021481,-75.15402741021481
8586,MALAMBO,2018,2018-01-09,88.57630920410156,1.87666670481364,23.87225748697921,30.123335774739644,10.848289285861629,10.848289285861629,-74.8061750526255,-74.8061750526255
8587,MANATÍ,2018,2018-01-09,90.3134765625,6.510000228881836,24.4677673339844,29.99739990234372,10.45414802741401,10.45414802741401,-74.98477032732278,-74.98477032732278
8588,PALMAR DE VARELA,2018,2018-01-09,92.71704864501952,2.6700000762939453,23.902917480468773,30.129052734375023,10.694812386323434,10.694812386323434,-74.77015084732946,-74.77015084732946
8589,PIOJÓ,2018,2018-01-09,91.00474548339844,4.35277779897054,23.612531421802657,29.470551215277798,10.740779525620145,10.740779525620145,-75.14364579776823,-75.14364579776823
8590,POLONUEVO,2018,2018-01-09,93.05772654215497,2.6700000762939453,23.764377848307333,29.710412597656276,10.767401673530337,10.767401673530337,-74.85414835065527,-74.85414835065527
8591,PONEDERA,2018,2018-01-09,93.73533630371094,2.3350000381469727,23.816003417968773,30.703881835937523,10.59465105071938,10.59465105071938,-74.79847290791345,-74.79847290791345
8592,PUERTO COLOMBIA,2018,2018-01-09,84.4535903930664,1.4800000190734863,24.32357177734372,29.219262695312523,11.00468737217774,11.00468737217774,-74.90650030692068,-74.90650030692068
8593,REPELÓN,2018,2018-01-09,91.1869837443034,4.856111208597819,23.867834698712443,29.83300849066842,10.507568372875568,10.507568372875568,-75.12187933511093,-75.12187933511093
