municipio,año,periodo,semana,temp_media,humedad,precipitacion
BARRANQUILLA,2017,2,5,27.386172049386182,83.36801583426339,0.0
BARRANQUILLA,2017,2,6,27.300127737862745,81.61097608293805,0.14285714285714285
BARRANQUILLA,2017,2,7,26.783360508510068,84.69076320103237,7.857142857142857
BARRANQUILLA,2017,2,8,26.875726318359394,83.20266832624164,3.7142857142857144
BARRANQUILLA,2017,3,9,27.518413434709835,80.26079341343471,0.0
BARRANQUILLA,2017,3,10,27.249307250976585,81.32204219273159,0.1442857129233224
BARRANQUILLA,2017,3,11,27.294257463727696,83.69999258858817,1.3200000460658754
BARRANQUILLA,2017,3,12,27.262220546177474,84.0176762172154,3.3571428627307927
BARRANQUILLA,2017,4,13,28.024440656389526,84.74687848772321,3.375714294080223
BARRANQUILLA,2017,4,14,28.91325639997211,81.06480843680245,3.7185714284756353
BARRANQUILLA,2017,4,15,28.239173235212075,81.42838941301618,0.13571428614003314
BARRANQUILLA,2017,4,16,28.174887956891762,86.1814684186663,5.670000076293945
BARRANQUILLA,2017,5,17,28.903536551339307,86.79366956438336,1.935714268790824
BARRANQUILLA,2017,5,18,28.18365304129466,86.89535631452289,9.718571471316475
BARRANQUILLA,2017,5,19,27.691979980468766,88.29871150425502,18.037142651421682
BARRANQUILLA,2017,5,20,28.644647216796898,85.89580644880023,6.76571414832558
BARRANQUILLA,2017,6,21,28.66256539481029,85.8586175101144,5.969999994550433
BARRANQUILLA,2017,6,22,28.713760811941988,84.55059487479073,2.277142822742462
BARRANQUILLA,2017,6,23,28.36887076241631,88.25611986432757,5.634285759180784
BARRANQUILLA,2017,6,24,27.8703312465123,88.11850956508091,13.284285817827497
BARRANQUILLA,2017,7,25,28.207966831752255,87.20211465018136,8.13999993460519
BARRANQUILLA,2017,7,26,28.44444100516185,87.2965316772461,4.082857063838413
BARRANQUILLA,2017,7,27,28.590687779017877,86.89582279750279,0.6499999958489623
BARRANQUILLA,2017,7,28,28.025443376813623,89.01109204973493,5.687142955405371
BARRANQUILLA,2017,8,29,28.187016514369443,88.78879002162388,3.358571371329682
BARRANQUILLA,2017,8,30,28.64168701171877,87.9313463483538,3.852857142686844
BARRANQUILLA,2017,8,31,27.39081290108819,90.38761683872768,10.69714310339519
BARRANQUILLA,2017,8,32,28.154702758789085,90.38366263253349,7.8799998589924405
BARRANQUILLA,2017,9,33,28.159646606445335,90.07608250209263,5.007142973797662
BARRANQUILLA,2017,9,34,27.809644862583728,91.68179975237165,6.37714283806937
BARRANQUILLA,2017,9,35,28.143308803013408,90.39224025181362,6.518571485898325
BARRANQUILLA,2017,9,36,27.798686872209846,91.783689226423,7.277142933436802
BARRANQUILLA,2017,10,37,27.92964869907926,90.91026742117745,6.622857178960528
BARRANQUILLA,2017,10,38,28.175129917689752,91.78042384556362,5.068571397236416
BARRANQUILLA,2017,10,39,27.872177559988852,90.53018951416016,13.704285417284284
BARRANQUILLA,2017,10,40,27.432183837890648,90.77439226422992,13.445714439664568
BARRANQUILLA,2017,11,41,28.280276053292432,88.52557046072823,2.705714253442628
BARRANQUILLA,2017,11,42,28.63660365513395,89.84436798095703,3.151428504713944
BARRANQUILLA,2017,11,43,27.379571533203144,91.8166253226144,11.549999782017299
BARRANQUILLA,2017,11,44,27.614273507254488,87.9796622140067,2.925714272739632
BARRANQUILLA,2017,12,45,27.21591666085381,90.49234771728516,7.677142943654742
BARRANQUILLA,2017,12,46,26.93600289481029,90.42057691301618,9.867142609187535
BARRANQUILLA,2017,12,47,27.229555838448682,89.89445059640067,5.645714257444654
BARRANQUILLA,2017,12,48,28.17949175153462,86.87996128627232,6.710000272308077
BARRANQUILLA,2017,13,49,28.033818272181936,86.29496656145368,2.6199999856097356
BARRANQUILLA,2017,13,50,27.66121608189176,85.64114052908761,3.0485714333398
BARRANQUILLA,2017,13,51,27.887933349609394,81.52219935825893,0.0
BARRANQUILLA,2017,13,52,27.10363159179689,85.38455418178013,0.21571428009441918
BARRANQUILLA,2017,14,53,26.89939270019533,86.05827331542969,0.270000010728836
BARRANQUILLA,2018,1,1,27.073914010184172,88.42587716238839,2.0171428535665785
BARRANQUILLA,2018,1,2,27.426392037527922,86.31529017857143,0.8628571586949485
BARRANQUILLA,2018,1,3,27.811883544921898,83.36236463274274,0.04857142828404902
BARRANQUILLA,2018,1,4,27.911028616768995,81.84721047537667,0.0
BARRANQUILLA,2018,2,5,27.30993913922993,81.6700690133231,0.0
BARRANQUILLA,2018,2,6,27.073663330078144,80.64013671875,0.0
BARRANQUILLA,2018,2,7,26.603455025809172,81.30412837437221,0.0
BARRANQUILLA,2018,2,8,26.349034336635068,80.07622746058873,0.0
BARRANQUILLA,2018,3,9,26.04352286202568,84.77973393031529,0.0014285713966403573
BARRANQUILLA,2018,3,10,27.498093087332613,83.09403555733817,0.014285714498588014
BARRANQUILLA,2018,3,11,27.8390572684152,84.53713771275112,0.09285714131380826
BARRANQUILLA,2018,3,12,27.52902919224332,81.22239358084542,0.0628571438470057
BARRANQUILLA,2018,4,13,27.210654558454255,81.84772055489677,0.020000000085149485
BARRANQUILLA,2018,4,14,27.365910557338186,84.26529911586216,1.3528571405581065
BARRANQUILLA,2018,4,15,27.57459629603797,85.3467265537807,2.487142977969987
BARRANQUILLA,2018,4,16,28.2134730747768,83.49005780901227,1.219999990292958
BARRANQUILLA,2018,5,17,27.91600298200337,86.94690486363002,3.7942857146263123
BARRANQUILLA,2018,5,18,27.745843505859394,86.47370038713727,6.058571369786348
BARRANQUILLA,2018,5,19,27.689403424944214,87.13658142089844,10.064285797732216
BARRANQUILLA,2018,5,20,27.671966988699797,87.0476542881557,9.462857178279332
BARRANQUILLA,2018,6,21,27.847844151088186,88.15716770717076,9.771428516932897
BARRANQUILLA,2018,6,22,28.464135742187523,86.67122432163784,4.722857236862183
BARRANQUILLA,2018,6,23,28.622777012416314,86.35043116978237,2.352857109159231
BARRANQUILLA,2018,6,24,28.151221575055825,87.51379067557198,5.85999994618552
BARRANQUILLA,2018,7,25,27.965454537527915,88.17192949567523,4.421428433486393
BARRANQUILLA,2018,7,26,27.917049298967658,87.6924809047154,2.5928571947983334
BARRANQUILLA,2018,7,27,27.904853166852693,87.92117091587612,0.7014285876814809
BARRANQUILLA,2018,7,28,28.090964617048005,87.7944586617606,0.9571428823151759
BARRANQUILLA,2018,8,29,27.987815202985512,88.11619240897042,0.41000001451798845
BARRANQUILLA,2018,8,30,27.254745919363863,91.940183367048,5.9199999911444525
BARRANQUILLA,2018,8,31,27.60928388323105,89.51139068603516,4.570000043937138
BARRANQUILLA,2018,8,32,28.316591971261182,87.57706451416016,0.05714285719607554
BARRANQUILLA,2018,9,33,27.652734375000012,89.70893096923828,2.567142869744982
BARRANQUILLA,2018,9,34,28.157407924107158,89.39867401123047,1.8671428646360124
BARRANQUILLA,2018,9,35,27.99246259416855,90.10633523123605,3.0671428782599315
BARRANQUILLA,2018,9,36,27.50270342145649,92.41617802211216,11.297142829213824
BARRANQUILLA,2018,10,37,27.57850908551899,91.81220354352679,8.065714223044258
BARRANQUILLA,2018,10,38,28.287225341796894,90.66765812465123,4.810000002384186
BARRANQUILLA,2018,10,39,27.91037466866631,88.6862062726702,9.015714262213026
BARRANQUILLA,2018,10,40,27.24283534458707,92.60191999162946,11.334285599844796
BARRANQUILLA,2018,11,41,26.976504080636172,89.8666490827288,10.034285741192955
BARRANQUILLA,2018,11,42,27.4868124825614,89.59240177699498,4.561428578836577
BARRANQUILLA,2018,11,43,27.60928824288506,89.86260114397321,3.619999953678676
BARRANQUILLA,2018,11,44,27.59782671247211,88.79315403529576,5.672857049320426
BARRANQUILLA,2018,12,45,27.615302385602696,89.0196293422154,2.1200000353689705
BARRANQUILLA,2018,12,46,27.935800170898457,89.19879586356026,3.105714295325534
BARRANQUILLA,2018,12,47,27.715264892578148,88.63358633858817,0.9842857228858131
BARRANQUILLA,2018,12,48,27.402592686244443,87.91456712995257,1.1928571124694176
BARRANQUILLA,2018,13,49,27.272419956752252,85.40228707449776,0.0
BARRANQUILLA,2018,13,50,27.39840741838729,85.48995862688336,0.0
BARRANQUILLA,2018,13,51,27.01526794433596,87.3853029523577,0.04142857023647852
BARRANQUILLA,2018,13,52,26.932717895507828,81.08466557094029,0.0
BARRANQUILLA,2018,14,53,26.764123535156276,79.58634185791016,0.0
BARRANQUILLA,2019,1,1,26.536939784458724,83.32895769391742,0.0
BARRANQUILLA,2019,1,2,26.55389229910716,84.70270647321429,0.3385714305830853
BARRANQUILLA,2019,1,3,26.570511300223234,84.36303056989398,0.0
BARRANQUILLA,2019,1,4,26.938875906808057,83.92670331682477,1.0
BARRANQUILLA,2019,2,5,26.832147216796898,83.39681025913784,0.0
BARRANQUILLA,2019,2,6,26.753632027762297,81.56984056745257,0.0
BARRANQUILLA,2019,2,7,27.175180053710957,85.97733415876117,0.34999999962747097
BARRANQUILLA,2019,2,8,27.258375331333728,81.18179430280414,0.06285714251654488
BARRANQUILLA,2019,3,9,26.964887782505603,82.64470672607422,0.08142856987459317
BARRANQUILLA,2019,3,10,26.810200718471002,82.94388253348214,0.0
BARRANQUILLA,2019,3,11,26.87095685686385,82.6468756539481,0.0
BARRANQUILLA,2019,3,12,26.93689880371096,84.56685965401786,0.48285712621041704
BARRANQUILLA,2019,4,13,27.4060738699777,84.84560939243862,0.03142857152436458
BARRANQUILLA,2019,4,14,28.058474295479925,80.93214198521206,0.7657142861613205
BARRANQUILLA,2019,4,15,27.87633013044087,85.42899867466518,2.5971428837094988
BARRANQUILLA,2019,4,16,28.09920436314176,83.68443189348493,1.8957143165171146
BARRANQUILLA,2019,5,17,28.154140363420783,83.46873910086495,0.8557142838835716
BARRANQUILLA,2019,5,18,29.104952566964307,81.64519936697823,0.05428571546716345
BARRANQUILLA,2019,5,19,28.05730590820314,86.80542646135602,11.085714186940875
BARRANQUILLA,2019,5,20,28.074578857421887,87.85291726248605,11.708571416991097
BARRANQUILLA,2019,6,21,28.198406110491096,88.61173466273716,7.195714328970228
BARRANQUILLA,2019,6,22,27.78779209681921,88.19639260428292,13.651428384440285
BARRANQUILLA,2019,6,23,28.477356392996676,88.32708086286273,9.885714599064418
BARRANQUILLA,2019,6,24,28.585859462193103,87.31324441092355,1.8414285209562098
BARRANQUILLA,2019,7,25,28.876072910853814,86.64264569963727,1.3414285704493523
BARRANQUILLA,2019,7,26,28.290314156668547,87.545412336077,0.5557142693017211
BARRANQUILLA,2019,7,27,27.934904261997787,88.32843126569476,2.955714426668627
BARRANQUILLA,2019,7,28,27.8179892403739,88.22948346819196,2.1514285432973077
BARRANQUILLA,2019,8,29,28.288167027064752,88.4926005772182,0.34000000357627863
BARRANQUILLA,2019,8,30,27.707576642717658,90.1743643624442,3.3314286039343903
BARRANQUILLA,2019,8,31,28.172662353515648,92.31593104771206,3.4314286283084323
BARRANQUILLA,2019,8,32,28.462234933035724,90.29316057477679,2.8628571459225247
BARRANQUILLA,2019,9,33,27.687565830775693,89.32429613385882,12.798571403537478
BARRANQUILLA,2019,9,34,28.32459629603797,91.10793195452008,3.941428647243551
BARRANQUILLA,2019,9,35,28.32370474679131,90.66168866838727,3.5442857572010587
BARRANQUILLA,2019,9,36,28.399013410295773,90.2081298828125,0.9671428214226451
BARRANQUILLA,2019,10,37,28.485081699916314,90.32714516775948,4.8499999557222635
BARRANQUILLA,2019,10,38,26.94367806570872,92.94666944231305,11.695714337485176
BARRANQUILLA,2019,10,39,27.84412318638394,91.63164411272321,7.1985714094979425
BARRANQUILLA,2019,10,40,27.260489763532384,91.67427062988281,7.752857140132359
BARRANQUILLA,2019,11,41,27.08836408342636,91.005126953125,15.400000027247838
BARRANQUILLA,2019,11,42,27.079296003069214,91.19367436000279,21.12000015803746
BARRANQUILLA,2019,11,43,27.462470354352693,90.53416769845145,4.987142826829638
BARRANQUILLA,2019,11,44,28.050114658900686,87.94778115408761,1.7957142825637544
BARRANQUILLA,2019,12,45,27.878649466378366,89.29730660574776,6.415714342679296
BARRANQUILLA,2019,12,46,27.313174002511182,90.08016313825335,2.0099999997764826
BARRANQUILLA,2019,12,47,27.54602966308596,87.3490731375558,4.329999991825649
BARRANQUILLA,2019,12,48,28.065116228376134,87.01571437290737,0.12142857164144516
BARRANQUILLA,2019,13,49,27.7665235246931,88.56163896833148,2.657142878909196
BARRANQUILLA,2019,13,50,27.573375592912964,86.49165562220982,3.1457142856504237
BARRANQUILLA,2019,13,51,28.23420322963172,87.16419110979352,1.1885714445795332
BARRANQUILLA,2019,13,52,28.015198189871672,87.87953622000558,1.1485714209931237
BARRANQUILLA,2019,14,53,27.447839355468773,87.17413330078125,3.190000057220459
BARRANQUILLA,2020,1,1,27.493607003348224,84.87675149100167,0.2857142857142857
BARRANQUILLA,2020,1,2,27.691193062918547,79.11830575125558,0.0
BARRANQUILLA,2020,1,3,26.983363996233283,83.1278795514788,0.06142856952335152
BARRANQUILLA,2020,1,4,26.80938328334265,87.44909123011998,8.258571433169502
BARRANQUILLA,2020,2,5,27.966043090820335,83.15821402413505,0.5714285714285714
BARRANQUILLA,2020,2,6,27.49922659737725,81.41249193464007,0.0
BARRANQUILLA,2020,2,7,27.35750514439176,81.55403791155133,0.0
BARRANQUILLA,2020,2,8,26.65855669294087,84.30206298828125,0.0
BARRANQUILLA,2020,3,9,27.144736589704255,84.14930616106305,1.1428571428571428
BARRANQUILLA,2020,3,10,27.22339782714846,80.88289969308036,0.0
BARRANQUILLA,2020,3,11,26.973482840401804,83.3976320539202,0.2857142857142857
BARRANQUILLA,2020,3,12,27.266346958705377,80.71948896135602,0.03571428571428571
BARRANQUILLA,2020,4,13,27.540093994140644,81.30470711844308,0.0
BARRANQUILLA,2020,4,14,27.93726283482145,85.79046739850726,0.8114285679267985
BARRANQUILLA,2020,4,15,28.215208217075915,84.39336613246373,0.3342857182558094
BARRANQUILLA,2020,4,16,28.165850394112745,83.34299142020089,0.9028571373117822
BARRANQUILLA,2020,5,17,28.217544991629488,83.77623966761998,0.862857138471944
BARRANQUILLA,2020,5,18,28.540987723214307,84.69142150878906,0.3842857075589044
BARRANQUILLA,2020,5,19,29.017443411690863,84.95115879603794,6.775714287800448
BARRANQUILLA,2020,5,20,28.543012782505595,86.12411934988839,8.080000217471804
BARRANQUILLA,2020,6,21,28.925422014508946,87.85892159598214,6.032857132809503
BARRANQUILLA,2020,6,22,27.99254978724889,88.30849347795758,19.075714247567312
BARRANQUILLA,2020,6,23,28.626920863560283,86.25067356654576,7.342857011726925
BARRANQUILLA,2020,6,24,28.036298915318103,86.52238028390067,5.199999932731901
BARRANQUILLA,2020,7,25,28.624897984096002,87.51990073067802,3.0957142718668496
BARRANQUILLA,2020,7,26,28.10682067871096,87.24613843645368,5.122857149158206
BARRANQUILLA,2020,7,27,27.72361580984935,89.77132415771484,7.928571505205972
BARRANQUILLA,2020,7,28,27.617719813755603,89.64358302525112,8.92714308840888
BARRANQUILLA,2020,8,29,28.03384878976006,89.2351313999721,4.490000077390245
BARRANQUILLA,2020,8,30,27.370477294921894,93.03649466378349,9.672856999295098
BARRANQUILLA,2020,8,31,28.48999502999444,91.2309319632394,3.782857058303697
BARRANQUILLA,2020,8,32,28.563551112583724,89.5022942679269,2.4871428225721632
BARRANQUILLA,2020,9,33,27.777479335239974,91.93343462262835,5.807142721755164
BARRANQUILLA,2020,9,34,27.257263619559172,92.87581198556083,21.257142884390696
BARRANQUILLA,2020,9,35,27.47957763671877,91.17693437848773,6.600000091961452
BARRANQUILLA,2020,9,36,27.32667803083149,92.43160465785435,13.698571511677333
BARRANQUILLA,2020,10,37,28.134460885184176,91.43682534354073,14.130000591278076
BARRANQUILLA,2020,10,38,27.628178623744436,92.58465903145927,8.441428559167045
BARRANQUILLA,2020,10,39,27.837775530133943,91.97513907296317,6.788571289607456
BARRANQUILLA,2020,10,40,26.982420131138415,91.42436218261719,13.580000059945244
BARRANQUILLA,2020,11,41,27.755406406947564,88.91226305280414,4.1914286613464355
BARRANQUILLA,2020,11,42,27.262564958844887,90.33493150983539,10.052857106285435
BARRANQUILLA,2020,11,43,27.621412440708724,89.11595589773995,7.420000008174351
BARRANQUILLA,2020,11,44,27.036423165457613,90.78317587716239,13.489999998893056
BARRANQUILLA,2020,12,45,26.97622724260604,90.17970275878906,9.034285758222852
BARRANQUILLA,2020,12,46,26.487967790876137,89.83642578125,14.910000222069877
BARRANQUILLA,2020,12,47,27.194815935407387,89.90884726388114,5.047142820698874
BARRANQUILLA,2020,12,48,27.586698695591537,87.41166142054966,7.7142857526029855
BARRANQUILLA,2020,13,49,27.49146205357145,87.07143729073661,4.549999986376081
BARRANQUILLA,2020,13,50,27.364949253627255,86.25717054094586,0.48714286035725046
BARRANQUILLA,2020,13,51,27.44410967145649,85.52383858816964,0.15857143061501638
BARRANQUILLA,2020,13,52,27.098038155691984,85.83809116908482,2.288571427975382
BARRANQUILLA,2020,14,53,27.218415832519554,81.97349166870117,0.0
BARRANQUILLA,2021,1,1,26.9873726981027,83.65394047328404,0.0
BARRANQUILLA,2021,1,2,27.28379865373886,84.09695870535714,0.06857143023184366
BARRANQUILLA,2021,1,3,27.041029139927467,83.08263070242745,1.4285714285714286
BARRANQUILLA,2021,1,4,26.78727765764511,83.3024433680943,0.0
BARRANQUILLA,2021,2,5,26.571535818917432,83.76087515694755,0.0
BARRANQUILLA,2021,2,6,27.486882237025686,81.69428035191127,0.005714285586561472
BARRANQUILLA,2021,2,7,27.773993791852693,81.5674067905971,1.8228571436234884
BARRANQUILLA,2021,2,8,27.502005876813634,80.40738459995815,0.2857142857142857
BARRANQUILLA,2021,3,9,26.84599347795761,79.76200321742466,0.0
BARRANQUILLA,2021,3,10,27.108161272321446,82.20340837751117,0.2857142857142857
BARRANQUILLA,2021,3,11,27.09902343750002,81.28934151785714,1.8971428562487875
BARRANQUILLA,2021,3,12,27.476327514648442,82.15826742989677,0.6657142812120063
BARRANQUILLA,2021,4,13,27.856971086774575,80.7946036202567,0.0
BARRANQUILLA,2021,4,14,27.342536272321446,84.10692051478794,1.0471428505011968
BARRANQUILLA,2021,4,15,27.476279558454255,87.22978864397321,2.455714282712766
BARRANQUILLA,2021,4,16,27.84371337890627,85.50167519705636,3.042857133916446
BARRANQUILLA,2021,5,17,27.45004970005582,84.28120422363281,5.448571439832449
BARRANQUILLA,2021,5,18,27.475961303710953,85.57176317487445,2.379999961171831
BARRANQUILLA,2021,5,19,28.12205548967636,84.11298261369977,2.284285703940051
BARRANQUILLA,2021,5,20,28.206070382254488,84.91570826939174,1.8942857469831194
BARRANQUILLA,2021,6,21,28.357540021623908,85.46164158412388,13.068571396172047
BARRANQUILLA,2021,6,22,27.84924577985493,86.93964603969029,4.091428566191878
BARRANQUILLA,2021,6,23,27.606578717912964,87.51153346470424,8.51999996815409
BARRANQUILLA,2021,6,24,27.868809727260068,88.12262289864677,9.584285736083984
BARRANQUILLA,2021,7,25,27.916410609654037,88.73448290143695,5.762857117823192
BARRANQUILLA,2021,7,26,27.548970249720988,88.10179574148995,8.495714153562274
