municipio,año,fecha,precipitacion
REPELÓN,2017,2017-01-26,0.0
SABANAGRANDE,2017,2017-01-26,0.0
SABANALARGA,2017,2017-01-26,0.0
SANTA LUCÍA,2017,2017-01-26,0.0
SANTO TOMÁS,2017,2017-01-26,0.0
SOLEDAD,2017,2017-01-26,0.0
SUAN,2017,2017-01-26,0.0
TUBARÁ,2017,2017-01-26,0.0
USIACURÍ,2017,2017-01-26,0.0
BARRANQUILLA,2017,2017-01-27,0.0
BARANOA,2017,2017-01-27,0.0
CAMPO DE LA CRUZ,2017,2017-01-27,0.0
CANDELARIA,2017,2017-01-27,0.0
GALAPA,2017,2017-01-27,0.0
JUAN DE ACOSTA,2017,2017-01-27,0.0
LURUACO,2017,2017-01-27,0.0
MALAMBO,2017,2017-01-27,0.0
MANATÍ,2017,2017-01-27,0.0
PALMAR DE VARELA,2017,2017-01-27,0.0
PIOJÓ,2017,2017-01-27,0.0
POLONUEVO,2017,2017-01-27,0.0
PONEDERA,2017,2017-01-27,0.0
PUERTO COLOMBIA,2017,2017-01-27,0.0
REPELÓN,2017,2017-01-27,0.0
SABANAGRANDE,2017,2017-01-27,0.0
SABANALARGA,2017,2017-01-27,0.0
SANTA LUCÍA,2017,2017-01-27,0.0
SANTO TOMÁS,2017,2017-01-27,0.0
SOLEDAD,2017,2017-01-27,0.0
SUAN,2017,2017-01-27,0.0
TUBARÁ,2017,2017-01-27,0.0
USIACURÍ,2017,2017-01-27,0.0
BARRANQUILLA,2017,2017-01-28,0.0
BARANOA,2017,2017-01-28,0.0
CAMPO DE LA CRUZ,2017,2017-01-28,0.0
CANDELARIA,2017,2017-01-28,0.0
GALAPA,2017,2017-01-28,0.0
JUAN DE ACOSTA,2017,2017-01-28,10.0
LURUACO,2017,2017-01-28,5.0
MALAMBO,2017,2017-01-28,0.0
MANATÍ,2017,2017-01-28,11.0
PALMAR DE VARELA,2017,2017-01-28,0.0
PIOJÓ,2017,2017-01-28,3.3333333333333335
POLONUEVO,2017,2017-01-28,0.0
PONEDERA,2017,2017-01-28,0.0
PUERTO COLOMBIA,2017,2017-01-28,0.0
REPELÓN,2017,2017-01-28,5.5
SABANAGRANDE,2017,2017-01-28,0.0
SABANALARGA,2017,2017-01-28,5.0
SANTA LUCÍA,2017,2017-01-28,3.6666666666666665
SANTO TOMÁS,2017,2017-01-28,0.0
SOLEDAD,2017,2017-01-28,0.0
SUAN,2017,2017-01-28,0.0
TUBARÁ,2017,2017-01-28,0.0
USIACURÍ,2017,2017-01-28,5.0
BARRANQUILLA,2017,2017-01-29,0.0
BARANOA,2017,2017-01-29,0.0
CAMPO DE LA CRUZ,2017,2017-01-29,0.0
CANDELARIA,2017,2017-01-29,0.0
GALAPA,2017,2017-01-29,0.0
JUAN DE ACOSTA,2017,2017-01-29,0.0
LURUACO,2017,2017-01-29,0.0
MALAMBO,2017,2017-01-29,0.0
MANATÍ,2017,2017-01-29,0.0
PALMAR DE VARELA,2017,2017-01-29,0.0
PIOJÓ,2017,2017-01-29,0.0
POLONUEVO,2017,2017-01-29,0.0
PONEDERA,2017,2017-01-29,0.0
PUERTO COLOMBIA,2017,2017-01-29,0.0
REPELÓN,2017,2017-01-29,0.0
SABANAGRANDE,2017,2017-01-29,0.0
SABANALARGA,2017,2017-01-29,0.0
SANTA LUCÍA,2017,2017-01-29,0.0
SANTO TOMÁS,2017,2017-01-29,0.0
SOLEDAD,2017,2017-01-29,0.0
SUAN,2017,2017-01-29,0.0
TUBARÁ,2017,2017-01-29,0.0
USIACURÍ,2017,2017-01-29,0.0
BARRANQUILLA,2017,2017-01-30,0.0
BARANOA,2017,2017-01-30,0.03999999910593033
CAMPO DE LA CRUZ,2017,2017-01-30,0.09000000357627869
CANDELARIA,2017,2017-01-30,0.09000000357627869
GALAPA,2017,2017-01-30,0.0
JUAN DE ACOSTA,2017,2017-01-30,0.17000000178813934
LURUACO,2017,2017-01-30,-4999.4150390625
MALAMBO,2017,2017-01-30,0.01333333303531011
MANATÍ,2017,2017-01-30,0.2199999988079071
PALMAR DE VARELA,2017,2017-01-30,0.03999999910593033
PIOJÓ,2017,2017-01-30,-6665.943359375
POLONUEVO,2017,2017-01-30,0.03999999910593033
PONEDERA,2017,2017-01-30,0.06499999761581421
PUERTO COLOMBIA,2017,2017-01-30,0.0
REPELÓN,2017,2017-01-30,-4999.39013671875
SABANAGRANDE,2017,2017-01-30,0.03999999910593033
SABANALARGA,2017,2017-01-30,0.10500000417232513
SANTA LUCÍA,2017,2017-01-30,0.13333333532015482
SANTO TOMÁS,2017,2017-01-30,0.03999999910593033
SOLEDAD,2017,2017-01-30,0.0
SUAN,2017,2017-01-30,0.09000000357627869
TUBARÁ,2017,2017-01-30,0.0
USIACURÍ,2017,2017-01-30,0.10500000168879826
BARRANQUILLA,2017,2017-01-31,0.0
BARANOA,2017,2017-01-31,0.0
CAMPO DE LA CRUZ,2017,2017-01-31,7.0
CANDELARIA,2017,2017-01-31,7.0
GALAPA,2017,2017-01-31,0.0
JUAN DE ACOSTA,2017,2017-01-31,37.0
LURUACO,2017,2017-01-31,18.5
MALAMBO,2017,2017-01-31,0.0
MANATÍ,2017,2017-01-31,52.0
PALMAR DE VARELA,2017,2017-01-31,0.0
PIOJÓ,2017,2017-01-31,12.333333333333334
POLONUEVO,2017,2017-01-31,0.0
PONEDERA,2017,2017-01-31,3.5
PUERTO COLOMBIA,2017,2017-01-31,0.0
REPELÓN,2017,2017-01-31,26.0
SABANAGRANDE,2017,2017-01-31,0.0
SABANALARGA,2017,2017-01-31,18.5
SANTA LUCÍA,2017,2017-01-31,22.0
SANTO TOMÁS,2017,2017-01-31,0.0
SOLEDAD,2017,2017-01-31,0.0
SUAN,2017,2017-01-31,7.0
TUBARÁ,2017,2017-01-31,0.0
USIACURÍ,2017,2017-01-31,18.5
BARRANQUILLA,2017,2017-02-01,0.0
BARANOA,2017,2017-02-01,18.0
CAMPO DE LA CRUZ,2017,2017-02-01,20.0
CANDELARIA,2017,2017-02-01,20.0
GALAPA,2017,2017-02-01,0.0
JUAN DE ACOSTA,2017,2017-02-01,20.0
LURUACO,2017,2017-02-01,10.0
MALAMBO,2017,2017-02-01,6.0
MANATÍ,2017,2017-02-01,46.0
PALMAR DE VARELA,2017,2017-02-01,18.0
PIOJÓ,2017,2017-02-01,6.666666666666667
POLONUEVO,2017,2017-02-01,18.0
PONEDERA,2017,2017-02-01,19.0
PUERTO COLOMBIA,2017,2017-02-01,0.0
REPELÓN,2017,2017-02-01,23.0
SABANAGRANDE,2017,2017-02-01,18.0
SABANALARGA,2017,2017-02-01,19.0
SANTA LUCÍA,2017,2017-02-01,28.666666666666668
SANTO TOMÁS,2017,2017-02-01,18.0
SOLEDAD,2017,2017-02-01,0.0
SUAN,2017,2017-02-01,20.0
TUBARÁ,2017,2017-02-01,0.0
USIACURÍ,2017,2017-02-01,19.0
BARRANQUILLA,2017,2017-02-02,0.0
BARANOA,2017,2017-02-02,9.0
CAMPO DE LA CRUZ,2017,2017-02-02,10.0
CANDELARIA,2017,2017-02-02,10.0
GALAPA,2017,2017-02-02,0.0
JUAN DE ACOSTA,2017,2017-02-02,3.0
LURUACO,2017,2017-02-02,1.5
MALAMBO,2017,2017-02-02,3.0
MANATÍ,2017,2017-02-02,4.0
PALMAR DE VARELA,2017,2017-02-02,9.0
PIOJÓ,2017,2017-02-02,1.0
POLONUEVO,2017,2017-02-02,9.0
PONEDERA,2017,2017-02-02,9.5
PUERTO COLOMBIA,2017,2017-02-02,0.0
REPELÓN,2017,2017-02-02,2.0
SABANAGRANDE,2017,2017-02-02,9.0
SABANALARGA,2017,2017-02-02,6.0
SANTA LUCÍA,2017,2017-02-02,8.0
SANTO TOMÁS,2017,2017-02-02,9.0
SOLEDAD,2017,2017-02-02,0.0
SUAN,2017,2017-02-02,10.0
TUBARÁ,2017,2017-02-02,0.0
USIACURÍ,2017,2017-02-02,6.0
BARRANQUILLA,2017,2017-02-03,0.0
BARANOA,2017,2017-02-03,0.0
CAMPO DE LA CRUZ,2017,2017-02-03,0.0
CANDELARIA,2017,2017-02-03,0.0
GALAPA,2017,2017-02-03,0.0
JUAN DE ACOSTA,2017,2017-02-03,0.0
LURUACO,2017,2017-02-03,0.0
MALAMBO,2017,2017-02-03,0.0
MANATÍ,2017,2017-02-03,0.0
PALMAR DE VARELA,2017,2017-02-03,0.0
PIOJÓ,2017,2017-02-03,0.0
POLONUEVO,2017,2017-02-03,0.0
PONEDERA,2017,2017-02-03,0.0
PUERTO COLOMBIA,2017,2017-02-03,0.0
REPELÓN,2017,2017-02-03,0.0
SABANAGRANDE,2017,2017-02-03,0.0
SABANALARGA,2017,2017-02-03,0.0
SANTA LUCÍA,2017,2017-02-03,0.0
SANTO TOMÁS,2017,2017-02-03,0.0
SOLEDAD,2017,2017-02-03,0.0
SUAN,2017,2017-02-03,0.0
TUBARÁ,2017,2017-02-03,0.0
USIACURÍ,2017,2017-02-03,0.0
BARRANQUILLA,2017,2017-02-04,0.0
BARANOA,2017,2017-02-04,39.0
CAMPO DE LA CRUZ,2017,2017-02-04,44.0
CANDELARIA,2017,2017-02-04,44.0
GALAPA,2017,2017-02-04,0.0
JUAN DE ACOSTA,2017,2017-02-04,3.0
LURUACO,2017,2017-02-04,1.5
MALAMBO,2017,2017-02-04,13.0
MANATÍ,2017,2017-02-04,3.0
PALMAR DE VARELA,2017,2017-02-04,39.0
PIOJÓ,2017,2017-02-04,1.0
POLONUEVO,2017,2017-02-04,39.0
PONEDERA,2017,2017-02-04,41.5
PUERTO COLOMBIA,2017,2017-02-04,0.0
REPELÓN,2017,2017-02-04,1.5
SABANAGRANDE,2017,2017-02-04,39.0
SABANALARGA,2017,2017-02-04,21.0
SANTA LUCÍA,2017,2017-02-04,30.333333333333332
SANTO TOMÁS,2017,2017-02-04,39.0
SOLEDAD,2017,2017-02-04,0.0
SUAN,2017,2017-02-04,44.0
TUBARÁ,2017,2017-02-04,0.0
USIACURÍ,2017,2017-02-04,21.0
BARRANQUILLA,2017,2017-02-05,0.0
BARANOA,2017,2017-02-05,0.0
CAMPO DE LA CRUZ,2017,2017-02-05,0.0
CANDELARIA,2017,2017-02-05,0.0
GALAPA,2017,2017-02-05,0.0
JUAN DE ACOSTA,2017,2017-02-05,0.0
LURUACO,2017,2017-02-05,0.0
MALAMBO,2017,2017-02-05,0.0
MANATÍ,2017,2017-02-05,0.0
PALMAR DE VARELA,2017,2017-02-05,0.0
PIOJÓ,2017,2017-02-05,0.0
POLONUEVO,2017,2017-02-05,0.0
PONEDERA,2017,2017-02-05,0.0
PUERTO COLOMBIA,2017,2017-02-05,0.0
REPELÓN,2017,2017-02-05,0.0
SABANAGRANDE,2017,2017-02-05,0.0
SABANALARGA,2017,2017-02-05,0.0
SANTA LUCÍA,2017,2017-02-05,0.0
SANTO TOMÁS,2017,2017-02-05,0.0
SOLEDAD,2017,2017-02-05,0.0
SUAN,2017,2017-02-05,0.0
TUBARÁ,2017,2017-02-05,0.0
USIACURÍ,2017,2017-02-05,0.0
BARRANQUILLA,2017,2017-02-06,0.0
BARANOA,2017,2017-02-06,0.0
CAMPO DE LA CRUZ,2017,2017-02-06,0.0
CANDELARIA,2017,2017-02-06,0.0
GALAPA,2017,2017-02-06,0.0
JUAN DE ACOSTA,2017,2017-02-06,0.0
LURUACO,2017,2017-02-06,0.0
MALAMBO,2017,2017-02-06,0.0
MANATÍ,2017,2017-02-06,0.0
PALMAR DE VARELA,2017,2017-02-06,0.0
PIOJÓ,2017,2017-02-06,0.0
POLONUEVO,2017,2017-02-06,0.0
PONEDERA,2017,2017-02-06,0.0
PUERTO COLOMBIA,2017,2017-02-06,0.0
REPELÓN,2017,2017-02-06,0.0
SABANAGRANDE,2017,2017-02-06,0.0
SABANALARGA,2017,2017-02-06,0.0
SANTA LUCÍA,2017,2017-02-06,0.0
SANTO TOMÁS,2017,2017-02-06,0.0
SOLEDAD,2017,2017-02-06,0.0
SUAN,2017,2017-02-06,0.0
TUBARÁ,2017,2017-02-06,0.0
USIACURÍ,2017,2017-02-06,0.0
BARRANQUILLA,2017,2017-02-07,0.0
BARANOA,2017,2017-02-07,0.0
CAMPO DE LA CRUZ,2017,2017-02-07,0.0
CANDELARIA,2017,2017-02-07,0.0
GALAPA,2017,2017-02-07,0.0
JUAN DE ACOSTA,2017,2017-02-07,0.0
LURUACO,2017,2017-02-07,0.0
MALAMBO,2017,2017-02-07,0.0
MANATÍ,2017,2017-02-07,0.0
PALMAR DE VARELA,2017,2017-02-07,0.0
PIOJÓ,2017,2017-02-07,0.0
POLONUEVO,2017,2017-02-07,0.0
PONEDERA,2017,2017-02-07,0.0
PUERTO COLOMBIA,2017,2017-02-07,0.0
REPELÓN,2017,2017-02-07,0.0
SABANAGRANDE,2017,2017-02-07,0.0
SABANALARGA,2017,2017-02-07,0.0
SANTA LUCÍA,2017,2017-02-07,0.0
SANTO TOMÁS,2017,2017-02-07,0.0
SOLEDAD,2017,2017-02-07,0.0
SUAN,2017,2017-02-07,0.0
TUBARÁ,2017,2017-02-07,0.0
USIACURÍ,2017,2017-02-07,0.0
BARRANQUILLA,2017,2017-02-08,0.0
BARANOA,2017,2017-02-08,0.0
CAMPO DE LA CRUZ,2017,2017-02-08,0.0
CANDELARIA,2017,2017-02-08,0.0
GALAPA,2017,2017-02-08,0.0
JUAN DE ACOSTA,2017,2017-02-08,0.0
LURUACO,2017,2017-02-08,0.0
MALAMBO,2017,2017-02-08,0.0
MANATÍ,2017,2017-02-08,0.0
PALMAR DE VARELA,2017,2017-02-08,0.0
PIOJÓ,2017,2017-02-08,0.0
POLONUEVO,2017,2017-02-08,0.0
PONEDERA,2017,2017-02-08,0.0
PUERTO COLOMBIA,2017,2017-02-08,0.0
REPELÓN,2017,2017-02-08,0.0
SABANAGRANDE,2017,2017-02-08,0.0
SABANALARGA,2017,2017-02-08,0.0
SANTA LUCÍA,2017,2017-02-08,0.0
SANTO TOMÁS,2017,2017-02-08,0.0
SOLEDAD,2017,2017-02-08,0.0
SUAN,2017,2017-02-08,0.0
TUBARÁ,2017,2017-02-08,0.0
USIACURÍ,2017,2017-02-08,0.0
BARRANQUILLA,2017,2017-02-09,0.0
BARANOA,2017,2017-02-09,0.17000000178813934
CAMPO DE LA CRUZ,2017,2017-02-09,0.27000001072883606
CANDELARIA,2017,2017-02-09,0.27000001072883606
GALAPA,2017,2017-02-09,0.0
JUAN DE ACOSTA,2017,2017-02-09,0.18000000715255737
LURUACO,2017,2017-02-09,-4999.41015625
MALAMBO,2017,2017-02-09,0.05666666726271311
MANATÍ,2017,2017-02-09,0.6499999761581421
PALMAR DE VARELA,2017,2017-02-09,0.17000000178813934
PIOJÓ,2017,2017-02-09,-6665.940104166667
POLONUEVO,2017,2017-02-09,0.17000000178813934
PONEDERA,2017,2017-02-09,0.2199999988079071
PUERTO COLOMBIA,2017,2017-02-09,0.0
REPELÓN,2017,2017-02-09,-4999.1748046875
SABANAGRANDE,2017,2017-02-09,0.17000000178813934
SABANALARGA,2017,2017-02-09,0.17500001192092896
SANTA LUCÍA,2017,2017-02-09,0.39666666587193805
SANTO TOMÁS,2017,2017-02-09,0.17000000178813934
SOLEDAD,2017,2017-02-09,0.0
SUAN,2017,2017-02-09,0.27000001072883606
TUBARÁ,2017,2017-02-09,0.0
USIACURÍ,2017,2017-02-09,0.17500000695387521
BARRANQUILLA,2017,2017-02-10,1.0
BARANOA,2017,2017-02-10,1.0
CAMPO DE LA CRUZ,2017,2017-02-10,0.0
CANDELARIA,2017,2017-02-10,0.0
GALAPA,2017,2017-02-10,1.0
JUAN DE ACOSTA,2017,2017-02-10,10.0
LURUACO,2017,2017-02-10,5.0
MALAMBO,2017,2017-02-10,1.0
MANATÍ,2017,2017-02-10,3.0
PALMAR DE VARELA,2017,2017-02-10,1.0
PIOJÓ,2017,2017-02-10,3.3333333333333335
POLONUEVO,2017,2017-02-10,1.0
PONEDERA,2017,2017-02-10,0.5
PUERTO COLOMBIA,2017,2017-02-10,1.0
REPELÓN,2017,2017-02-10,1.5
SABANAGRANDE,2017,2017-02-10,1.0
SABANALARGA,2017,2017-02-10,5.5
SANTA LUCÍA,2017,2017-02-10,1.0
SANTO TOMÁS,2017,2017-02-10,1.0
SOLEDAD,2017,2017-02-10,1.0
SUAN,2017,2017-02-10,0.0
TUBARÁ,2017,2017-02-10,9.0
USIACURÍ,2017,2017-02-10,5.5
BARRANQUILLA,2017,2017-02-11,0.0
BARANOA,2017,2017-02-11,0.0
CAMPO DE LA CRUZ,2017,2017-02-11,0.0
CANDELARIA,2017,2017-02-11,0.0
GALAPA,2017,2017-02-11,0.0
JUAN DE ACOSTA,2017,2017-02-11,0.0
LURUACO,2017,2017-02-11,0.0
MALAMBO,2017,2017-02-11,0.0
MANATÍ,2017,2017-02-11,0.0
PALMAR DE VARELA,2017,2017-02-11,0.0
PIOJÓ,2017,2017-02-11,0.0
POLONUEVO,2017,2017-02-11,0.0
PONEDERA,2017,2017-02-11,0.0
PUERTO COLOMBIA,2017,2017-02-11,0.0
REPELÓN,2017,2017-02-11,0.0
SABANAGRANDE,2017,2017-02-11,0.0
SABANALARGA,2017,2017-02-11,0.0
SANTA LUCÍA,2017,2017-02-11,0.0
SANTO TOMÁS,2017,2017-02-11,0.0
SOLEDAD,2017,2017-02-11,0.0
SUAN,2017,2017-02-11,0.0
TUBARÁ,2017,2017-02-11,0.0
USIACURÍ,2017,2017-02-11,0.0
BARRANQUILLA,2017,2017-02-12,0.0
BARANOA,2017,2017-02-12,0.0
CAMPO DE LA CRUZ,2017,2017-02-12,0.0
CANDELARIA,2017,2017-02-12,0.0
GALAPA,2017,2017-02-12,0.0
JUAN DE ACOSTA,2017,2017-02-12,0.0
LURUACO,2017,2017-02-12,0.0
MALAMBO,2017,2017-02-12,0.0
MANATÍ,2017,2017-02-12,0.0
PALMAR DE VARELA,2017,2017-02-12,0.0
PIOJÓ,2017,2017-02-12,0.0
POLONUEVO,2017,2017-02-12,0.0
PONEDERA,2017,2017-02-12,0.0
PUERTO COLOMBIA,2017,2017-02-12,0.0
REPELÓN,2017,2017-02-12,0.0
SABANAGRANDE,2017,2017-02-12,0.0
SABANALARGA,2017,2017-02-12,0.0
SANTA LUCÍA,2017,2017-02-12,0.0
SANTO TOMÁS,2017,2017-02-12,0.0
SOLEDAD,2017,2017-02-12,0.0
SUAN,2017,2017-02-12,0.0
TUBARÁ,2017,2017-02-12,0.0
USIACURÍ,2017,2017-02-12,0.0
BARRANQUILLA,2017,2017-02-13,0.0
BARANOA,2017,2017-02-13,7.0
CAMPO DE LA CRUZ,2017,2017-02-13,8.0
CANDELARIA,2017,2017-02-13,8.0
GALAPA,2017,2017-02-13,0.0
JUAN DE ACOSTA,2017,2017-02-13,7.0
LURUACO,2017,2017-02-13,3.5
MALAMBO,2017,2017-02-13,2.3333333333333335
MANATÍ,2017,2017-02-13,16.0
PALMAR DE VARELA,2017,2017-02-13,7.0
PIOJÓ,2017,2017-02-13,2.3333333333333335
POLONUEVO,2017,2017-02-13,7.0
PONEDERA,2017,2017-02-13,7.5
PUERTO COLOMBIA,2017,2017-02-13,0.0
REPELÓN,2017,2017-02-13,8.0
SABANAGRANDE,2017,2017-02-13,7.0
SABANALARGA,2017,2017-02-13,7.0
SANTA LUCÍA,2017,2017-02-13,10.666666666666666
SANTO TOMÁS,2017,2017-02-13,7.0
SOLEDAD,2017,2017-02-13,0.0
SUAN,2017,2017-02-13,8.0
TUBARÁ,2017,2017-02-13,0.0
USIACURÍ,2017,2017-02-13,7.0
BARRANQUILLA,2017,2017-02-14,43.0
BARANOA,2017,2017-02-14,56.0
CAMPO DE LA CRUZ,2017,2017-02-14,9.0
CANDELARIA,2017,2017-02-14,9.0
GALAPA,2017,2017-02-14,43.0
JUAN DE ACOSTA,2017,2017-02-14,28.0
LURUACO,2017,2017-02-14,14.0
MALAMBO,2017,2017-02-14,47.333333333333336
MANATÍ,2017,2017-02-14,25.0
PALMAR DE VARELA,2017,2017-02-14,56.0
PIOJÓ,2017,2017-02-14,9.333333333333334
POLONUEVO,2017,2017-02-14,56.0
PONEDERA,2017,2017-02-14,32.5
PUERTO COLOMBIA,2017,2017-02-14,43.0
REPELÓN,2017,2017-02-14,12.5
SABANAGRANDE,2017,2017-02-14,56.0
SABANALARGA,2017,2017-02-14,42.0
SANTA LUCÍA,2017,2017-02-14,14.333333333333334
SANTO TOMÁS,2017,2017-02-14,56.0
SOLEDAD,2017,2017-02-14,43.0
SUAN,2017,2017-02-14,9.0
TUBARÁ,2017,2017-02-14,13.0
USIACURÍ,2017,2017-02-14,42.0
BARRANQUILLA,2017,2017-02-15,5.0
BARANOA,2017,2017-02-15,7.0
CAMPO DE LA CRUZ,2017,2017-02-15,4.0
CANDELARIA,2017,2017-02-15,4.0
GALAPA,2017,2017-02-15,5.0
JUAN DE ACOSTA,2017,2017-02-15,26.0
LURUACO,2017,2017-02-15,13.0
MALAMBO,2017,2017-02-15,5.666666666666667
MANATÍ,2017,2017-02-15,5.0
PALMAR DE VARELA,2017,2017-02-15,7.0
PIOJÓ,2017,2017-02-15,8.666666666666666
POLONUEVO,2017,2017-02-15,7.0
PONEDERA,2017,2017-02-15,5.5
PUERTO COLOMBIA,2017,2017-02-15,5.0
REPELÓN,2017,2017-02-15,2.5
SABANAGRANDE,2017,2017-02-15,7.0
SABANALARGA,2017,2017-02-15,16.5
SANTA LUCÍA,2017,2017-02-15,4.333333333333333
SANTO TOMÁS,2017,2017-02-15,7.0
SOLEDAD,2017,2017-02-15,5.0
SUAN,2017,2017-02-15,4.0
TUBARÁ,2017,2017-02-15,19.0
USIACURÍ,2017,2017-02-15,16.5
BARRANQUILLA,2017,2017-02-16,7.0
BARANOA,2017,2017-02-16,18.0
CAMPO DE LA CRUZ,2017,2017-02-16,11.0
CANDELARIA,2017,2017-02-16,11.0
GALAPA,2017,2017-02-16,7.0
JUAN DE ACOSTA,2017,2017-02-16,0.0
LURUACO,2017,2017-02-16,0.0
MALAMBO,2017,2017-02-16,10.666666666666666
MANATÍ,2017,2017-02-16,2.0
PALMAR DE VARELA,2017,2017-02-16,18.0
PIOJÓ,2017,2017-02-16,0.0
POLONUEVO,2017,2017-02-16,18.0
PONEDERA,2017,2017-02-16,14.5
PUERTO COLOMBIA,2017,2017-02-16,7.0
REPELÓN,2017,2017-02-16,1.0
SABANAGRANDE,2017,2017-02-16,18.0
SABANALARGA,2017,2017-02-16,9.0
SANTA LUCÍA,2017,2017-02-16,8.0
SANTO TOMÁS,2017,2017-02-16,18.0
SOLEDAD,2017,2017-02-16,7.0
SUAN,2017,2017-02-16,11.0
TUBARÁ,2017,2017-02-16,0.0
USIACURÍ,2017,2017-02-16,9.0
BARRANQUILLA,2017,2017-02-17,0.0
BARANOA,2017,2017-02-17,0.0
CAMPO DE LA CRUZ,2017,2017-02-17,0.0
CANDELARIA,2017,2017-02-17,0.0
GALAPA,2017,2017-02-17,0.0
JUAN DE ACOSTA,2017,2017-02-17,0.0
LURUACO,2017,2017-02-17,0.0
MALAMBO,2017,2017-02-17,0.0
MANATÍ,2017,2017-02-17,0.0
PALMAR DE VARELA,2017,2017-02-17,0.0
PIOJÓ,2017,2017-02-17,0.0
POLONUEVO,2017,2017-02-17,0.0
PONEDERA,2017,2017-02-17,0.0
PUERTO COLOMBIA,2017,2017-02-17,0.0
REPELÓN,2017,2017-02-17,0.0
SABANAGRANDE,2017,2017-02-17,0.0
SABANALARGA,2017,2017-02-17,0.0
SANTA LUCÍA,2017,2017-02-17,0.0
SANTO TOMÁS,2017,2017-02-17,0.0
SOLEDAD,2017,2017-02-17,0.0
SUAN,2017,2017-02-17,0.0
TUBARÁ,2017,2017-02-17,0.0
USIACURÍ,2017,2017-02-17,0.0
BARRANQUILLA,2017,2017-02-18,0.0
BARANOA,2017,2017-02-18,0.0
CAMPO DE LA CRUZ,2017,2017-02-18,0.0
CANDELARIA,2017,2017-02-18,0.0
GALAPA,2017,2017-02-18,0.0
JUAN DE ACOSTA,2017,2017-02-18,0.0
LURUACO,2017,2017-02-18,0.0
MALAMBO,2017,2017-02-18,0.0
MANATÍ,2017,2017-02-18,0.0
PALMAR DE VARELA,2017,2017-02-18,0.0
PIOJÓ,2017,2017-02-18,0.0
POLONUEVO,2017,2017-02-18,0.0
PONEDERA,2017,2017-02-18,0.0
PUERTO COLOMBIA,2017,2017-02-18,0.0
REPELÓN,2017,2017-02-18,0.0
SABANAGRANDE,2017,2017-02-18,0.0
SABANALARGA,2017,2017-02-18,0.0
SANTA LUCÍA,2017,2017-02-18,0.0
SANTO TOMÁS,2017,2017-02-18,0.0
SOLEDAD,2017,2017-02-18,0.0
SUAN,2017,2017-02-18,0.0
TUBARÁ,2017,2017-02-18,0.0
USIACURÍ,2017,2017-02-18,0.0
BARRANQUILLA,2017,2017-02-19,0.0
BARANOA,2017,2017-02-19,0.0
CAMPO DE LA CRUZ,2017,2017-02-19,0.0
CANDELARIA,2017,2017-02-19,0.0
GALAPA,2017,2017-02-19,0.0
JUAN DE ACOSTA,2017,2017-02-19,0.0
LURUACO,2017,2017-02-19,0.0
MALAMBO,2017,2017-02-19,0.0
MANATÍ,2017,2017-02-19,0.0
PALMAR DE VARELA,2017,2017-02-19,0.0
PIOJÓ,2017,2017-02-19,0.0
POLONUEVO,2017,2017-02-19,0.0
PONEDERA,2017,2017-02-19,0.0
PUERTO COLOMBIA,2017,2017-02-19,0.0
REPELÓN,2017,2017-02-19,0.0
SABANAGRANDE,2017,2017-02-19,0.0
SABANALARGA,2017,2017-02-19,0.0
SANTA LUCÍA,2017,2017-02-19,0.0
SANTO TOMÁS,2017,2017-02-19,0.0
SOLEDAD,2017,2017-02-19,0.0
SUAN,2017,2017-02-19,0.0
TUBARÁ,2017,2017-02-19,0.0
USIACURÍ,2017,2017-02-19,0.0
BARRANQUILLA,2017,2017-02-20,1.0
BARANOA,2017,2017-02-20,0.0
CAMPO DE LA CRUZ,2017,2017-02-20,0.0
CANDELARIA,2017,2017-02-20,0.0
GALAPA,2017,2017-02-20,1.0
JUAN DE ACOSTA,2017,2017-02-20,1.0
LURUACO,2017,2017-02-20,0.5
MALAMBO,2017,2017-02-20,0.6666666666666666
MANATÍ,2017,2017-02-20,5.0
PALMAR DE VARELA,2017,2017-02-20,0.0
PIOJÓ,2017,2017-02-20,0.3333333333333333
POLONUEVO,2017,2017-02-20,0.0
PONEDERA,2017,2017-02-20,0.0
PUERTO COLOMBIA,2017,2017-02-20,1.0
REPELÓN,2017,2017-02-20,2.5
SABANAGRANDE,2017,2017-02-20,0.0
SABANALARGA,2017,2017-02-20,0.5
SANTA LUCÍA,2017,2017-02-20,1.6666666666666667
SANTO TOMÁS,2017,2017-02-20,0.0
SOLEDAD,2017,2017-02-20,1.0
SUAN,2017,2017-02-20,0.0
TUBARÁ,2017,2017-02-20,0.0
USIACURÍ,2017,2017-02-20,0.5
BARRANQUILLA,2017,2017-02-21,0.0
BARANOA,2017,2017-02-21,2.0
CAMPO DE LA CRUZ,2017,2017-02-21,2.0
CANDELARIA,2017,2017-02-21,2.0
GALAPA,2017,2017-02-21,0.0
JUAN DE ACOSTA,2017,2017-02-21,0.0
LURUACO,2017,2017-02-21,0.0
MALAMBO,2017,2017-02-21,0.6666666666666666
MANATÍ,2017,2017-02-21,0.0
PALMAR DE VARELA,2017,2017-02-21,2.0
PIOJÓ,2017,2017-02-21,0.0
POLONUEVO,2017,2017-02-21,2.0
PONEDERA,2017,2017-02-21,2.0
PUERTO COLOMBIA,2017,2017-02-21,0.0
REPELÓN,2017,2017-02-21,0.0
SABANAGRANDE,2017,2017-02-21,2.0
SABANALARGA,2017,2017-02-21,1.0
